,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
21,2025-04-19 21:00:00,2025-04-24 22:29:03,3.0,187.19,1236.0,270.0,220.0,2559.0,1561.0,142.0
22,2025-04-19 22:00:00,2025-04-24 22:29:03,3.0,193.01,1225.0,321.0,222.0,2539.0,1409.0,140.0
23,2025-04-19 23:00:00,2025-04-24 22:29:03,3.0,234.58,1571.0,389.0,217.0,2455.0,1276.0,141.0
24,2025-04-20 00:00:00,2025-04-24 22:29:03,3.0,255.65,1677.0,656.0,226.0,2350.0,1202.0,141.0
25,2025-04-20 01:00:00,2025-04-24 22:29:03,3.0,327.8,1876.5,824.5,225.0,1688.5,775.0,143.5
26,2025-04-20 02:00:00,2025-04-24 22:29:03,3.0,429.72,2341.25,1046.75,225.0,994.25,483.5,144.25
27,2025-04-20 03:00:00,2025-04-24 22:29:03,3.0,528.14,3096.125,1182.875,223.5,497.125,297.25,144.125
28,2025-04-20 04:00:00,2025-04-24 22:29:03,3.0,578.23,3480.5625,1233.9375,223.25,248.5625,177.125,142.0625
29,2025-04-20 05:00:00,2025-04-24 22:29:03,3.0,607.35,3716.78125,1192.96875,222.625,124.28125,113.5625,141.03125
30,2025-04-20 06:00:00,2025-04-24 22:29:03,3.0,620.27,3859.890625,1115.484375,222.3125,62.140625,124.78125,140.015625
31,2025-04-20 07:00:00,2025-04-24 22:29:03,3.0,614.73,3768.9453125,1048.7421875,221.65625,31.0703125,211.390625,139.0078125
32,2025-04-20 08:00:00,2025-04-24 22:29:03,3.0,594.45,3617.47265625,1011.37109375,221.828125,15.53515625,383.6953125,138.50390625
33,2025-04-20 09:00:00,2025-04-24 22:29:03,3.0,572.89,3456.736328125,933.185546875,220.4140625,7.767578125,570.84765625,137.751953125
34,2025-04-20 10:00:00,2025-04-24 22:29:03,3.0,547.28,3171.8681640625,891.5927734375,220.20703125,3.8837890625,726.923828125,136.8759765625
35,2025-04-20 11:00:00,2025-04-24 22:29:03,3.0,514.98,2853.43408203125,873.29638671875,222.103515625,1.94189453125,903.4619140625,135.43798828125
36,2025-04-20 12:00:00,2025-04-24 22:29:03,3.0,477.47,2564.717041015625,863.648193359375,220.0517578125,0.970947265625,1130.23095703125,137.218994140625
37,2025-04-20 13:00:00,2025-04-24 22:29:03,3.0,452.51,2383.3585205078125,861.3240966796875,223.52587890625,3.4854736328125,1272.615478515625,137.1094970703125
38,2025-04-20 14:00:00,2025-04-24 22:29:03,3.0,400.16,2138.1792602539062,830.1620483398438,220.262939453125,279.74273681640625,1419.8077392578125,136.55474853515625
39,2025-04-20 15:00:00,2025-04-24 22:29:03,3.0,315.84,1797.5896301269531,786.5810241699219,220.6314697265625,1092.8713684082031,1461.9038696289062,137.27737426757812
40,2025-04-20 16:00:00,2025-04-24 22:29:03,3.0,267.99,1626.7948150634766,655.7905120849609,221.31573486328125,1688.9356842041016,1485.9519348144531,139.63868713378906
41,2025-04-20 17:00:00,2025-04-24 22:29:03,3.0,237.81,1501.3974075317385,459.89525604248047,220.15786743164065,2038.9678421020508,1494.4759674072266,141.81934356689453
42,2025-04-20 18:00:00,2025-04-24 22:29:03,3.0,218.68,1401.6987037658691,358.94762802124023,219.5789337158203,2253.9839210510254,1476.7379837036133,142.4096717834473
43,2025-04-20 19:00:00,2025-04-24 22:29:03,3.0,205.4,1340.8493518829346,315.4738140106201,219.78946685791016,2388.9919605255127,1520.3689918518066,142.20483589172363
44,2025-04-20 20:00:00,2025-04-24 22:29:03,3.0,199.75,1329.9246759414673,301.73690700531006,221.39473342895508,2472.9959802627563,1561.684495925903,143.10241794586182
45,2025-04-20 21:00:00,2025-04-24 22:29:03,3.0,193.49,1282.9623379707336,285.86845350265503,220.6973667144776,2515.997990131378,1561.3422479629517,142.5512089729309
46,2025-04-20 22:00:00,2025-04-24 22:29:03,3.0,193.26,1253.9811689853668,303.4342267513275,221.3486833572388,2527.498995065689,1485.1711239814758,141.27560448646545
47,2025-04-20 23:00:00,2025-04-24 22:29:03,3.0,214.12,1412.4905844926834,346.21711337566376,219.17434167861936,2491.2494975328445,1380.585561990738,141.13780224323273
