datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2025-05-05 22:00:00,2025-05-08 01:08:32,3.0,5.948299584465162,280.7290653742041,274.17082849717764,392.1285157283866,6.524422493834011,,,,,56.14544,160.47615
2025-05-05 23:00:00,2025-05-08 01:08:32,3.0,5.948299584465162,280.7290653742041,274.17082849717764,392.1285157283866,6.524422493834011,,,,,62.13538,158.0951
2025-05-06 00:00:00,2025-05-08 01:08:32,3.0,5.948299584465162,280.7290653742041,274.17082849717764,392.1285157283866,6.524422493834011,,,,,9624.52966,3816.18981
2025-05-06 01:00:00,2025-05-08 01:08:32,3.0,4.558254336270673,277.86887556461653,273.53649514214084,333.66580864612297,7.40647071852668,,,,,4156.5,3868.60009
2025-05-06 02:00:00,2025-05-08 01:08:32,3.0,4.558254336270673,277.86887556461653,273.53649514214084,333.66580864612297,7.40647071852668,,,,,485.56999,3819.53014
2025-05-06 03:00:00,2025-05-08 01:08:32,3.0,4.558254336270673,277.86887556461653,273.53649514214084,333.66580864612297,7.40647071852668,,,,,44.11743,174.98146
2025-05-06 04:00:00,2025-05-08 01:08:32,3.0,3.663924811969596,276.2386169892906,272.7706024414192,80.29491265613537,8.384994907541198,,,,,39.90446,182.38033
2025-05-06 05:00:00,2025-05-08 01:08:32,3.0,3.663924811969596,276.2386169892906,272.7706024414192,80.29491265613537,8.384994907541198,,,,,29.70164,177.58202
2025-05-06 06:00:00,2025-05-08 01:08:32,3.0,3.663924811969596,276.2386169892906,272.7706024414192,80.29491265613537,8.384994907541198,,,,,21.96538,174.84302
2025-05-06 07:00:00,2025-05-08 01:08:32,3.0,3.417476374635136,275.45653352663743,272.2972616850451,40.147469748680166,9.373722449356336,,,,,17.39602,172.57144
2025-05-06 08:00:00,2025-05-08 01:08:32,3.0,3.417476374635136,275.45653352663743,272.2972616850451,40.147469748680166,9.373722449356336,,,,,11.266,161.08108
2025-05-06 09:00:00,2025-05-08 01:08:32,3.0,3.417476374635136,275.45653352663743,272.2972616850451,40.147469748680166,9.373722449356336,,,,,10.31715,167.28383
2025-05-06 10:00:00,2025-05-08 01:08:32,3.0,3.1739592008590134,274.79998429477524,271.78907614818723,0.0,10.121372935769898,,,,,12.05316,165.90292
2025-05-06 11:00:00,2025-05-08 01:08:32,3.0,3.1739592008590134,274.79998429477524,271.78907614818723,0.0,10.121372935769898,,,,,14.05841,170.14802
2025-05-06 12:00:00,2025-05-08 01:08:32,3.0,3.1739592008590134,274.79998429477524,271.78907614818723,0.0,10.121372935769898,,,,,14.83243,162.65759
2025-05-06 13:00:00,2025-05-08 01:08:32,3.0,3.282049434432679,278.38947570723013,272.25490718293975,0.0520252722200015,10.52539417990069,,,,,20.34842,167.54883
2025-05-06 14:00:00,2025-05-08 01:08:32,3.0,3.282049434432679,278.38947570723013,272.25490718293975,0.0520252722200015,10.52539417990069,,,,,24.91696,159.28307
2025-05-06 15:00:00,2025-05-08 01:08:32,3.0,3.282049434432679,278.38947570723013,272.25490718293975,0.0520252722200015,10.52539417990069,,,,,27.4446,163.89747
2025-05-06 16:00:00,2025-05-08 01:08:32,3.0,3.5353382855685034,281.6652053085839,272.58876406861805,136.688576740339,10.785477373715253,,,,,35.64764,162.91554
2025-05-06 17:00:00,2025-05-08 01:08:32,3.0,3.5353382855685034,281.6652053085839,272.58876406861805,136.688576740339,10.785477373715253,,,,,41.72364,164.94524
2025-05-06 18:00:00,2025-05-08 01:08:32,3.0,3.5353382855685034,281.6652053085839,272.58876406861805,136.688576740339,10.785477373715253,,,,,43.97869,158.10312
2025-05-06 19:00:00,2025-05-08 01:08:32,3.0,3.620673735760633,283.3455601924342,273.5849105105248,313.30050119604994,11.116164418913144,,,,,44.9463,166.43674
2025-05-06 20:00:00,2025-05-08 01:08:32,3.0,3.620673735760633,283.3455601924342,273.5849105105248,313.30050119604994,11.116164418913144,,,,,48.54514,166.80773
2025-05-06 21:00:00,2025-05-08 01:08:32,3.0,3.620673735760633,283.3455601924342,273.5849105105248,313.30050119604994,11.116164418913144,,,,,52.91627,157.58546
2025-05-06 22:00:00,2025-05-08 01:08:32,3.0,3.559110023321754,283.1174417999538,274.2749946959094,601.4812137270746,11.281102570705553,,,,,56.14544,160.47615
2025-05-06 23:00:00,2025-05-08 01:08:32,3.0,3.559110023321754,283.1174417999538,274.2749946959094,601.4812137270746,11.281102570705553,,,,,62.13538,158.0951
2025-05-07 00:00:00,2025-05-08 01:08:32,3.0,3.559110023321754,283.1174417999538,274.2749946959094,601.4812137270746,11.281102570705553,,,,,9624.52966,3816.18981
2025-05-07 01:00:00,2025-05-08 01:08:32,3.0,3.0097009145598745,279.6231793311191,275.0195422458162,511.0607200571916,11.350570532606348,,,,,4156.5,3868.60009
2025-05-07 02:00:00,2025-05-08 01:08:32,3.0,3.0097009145598745,279.6231793311191,275.0195422458162,511.0607200571916,11.350570532606348,,,,,485.56999,3819.53014
2025-05-07 03:00:00,2025-05-08 01:08:32,3.0,3.0097009145598745,279.6231793311191,275.0195422458162,511.0607200571916,11.350570532606348,,,,,0.0,3838.1598
2025-05-07 04:00:00,2025-05-08 01:08:32,3.0,2.847227122803523,278.08987164321377,274.8803128783052,105.26466206819896,11.396905814384468,,,,,39.90446,182.38033
2025-05-07 05:00:00,2025-05-08 01:08:32,3.0,2.847227122803523,278.08987164321377,274.8803128783052,105.26466206819896,11.396905814384468,,,,,29.70164,177.58202
2025-05-07 06:00:00,2025-05-08 01:08:32,3.0,2.847227122803523,278.08987164321377,274.8803128783052,105.26466206819896,11.396905814384468,,,,,21.96538,174.84302
2025-05-07 07:00:00,2025-05-08 01:08:32,3.0,2.7975171644973007,277.4021557010701,274.7451482243251,52.63267667560189,11.4616258005341,,,,,17.39602,172.57144
