datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2025-05-05 11:00:00,2025-05-08 01:08:32,3.0,2.582003148608844,283.1607722521387,275.6639796521844,0.0,0.9459759604397688,,
2025-05-05 12:00:00,2025-05-08 01:08:32,3.0,2.582003148608844,283.1607722521387,275.6639796521844,0.0,0.9459759604397688,,
2025-05-05 13:00:00,2025-05-08 01:08:32,3.0,2.610239612799908,287.31624374357307,275.61850537381616,0.0,0.9459759604397688,,
2025-05-05 14:00:00,2025-05-08 01:08:32,3.0,2.610239612799908,287.31624374357307,275.61850537381616,0.0,0.9459759604397688,,
2025-05-05 15:00:00,2025-05-08 01:08:32,3.0,2.610239612799908,287.31624374357307,275.61850537381616,0.0,0.9459759604397688,,
2025-05-05 16:00:00,2025-05-08 01:08:32,3.0,3.040310863514886,293.6595168309002,277.27954889121725,90.3946899715312,0.9459759604397688,,
2025-05-05 17:00:00,2025-05-08 01:08:32,3.0,3.040310863514886,293.6595168309002,277.27954889121725,90.3946899715312,0.9459759604397688,,
2025-05-05 18:00:00,2025-05-08 01:08:32,3.0,3.040310863514886,293.6595168309002,277.27954889121725,90.3946899715312,0.9459759604397688,,
2025-05-05 19:00:00,2025-05-08 01:08:32,3.0,3.691229448780103,297.28580571893133,278.0431855611219,359.245089238249,0.9459759604397688,,
2025-05-05 20:00:00,2025-05-08 01:08:32,3.0,3.691229448780103,297.28580571893133,278.0431855611219,359.245089238249,0.9459759604397688,,
2025-05-05 21:00:00,2025-05-08 01:08:32,3.0,3.691229448780103,297.28580571893133,278.0431855611219,359.245089238249,0.9459759604397688,,
2025-05-05 22:00:00,2025-05-08 01:08:32,3.0,3.934072950911792,297.9540933882799,277.71054737783146,962.9738627086494,0.9459759604397688,,
2025-05-05 23:00:00,2025-05-08 01:08:32,3.0,3.934072950911792,297.9540933882799,277.71054737783146,962.9738627086494,0.9459759604397688,,
2025-05-06 00:00:00,2025-05-08 01:08:32,3.0,3.934072950911792,297.9540933882799,277.71054737783146,962.9738627086494,0.9459759604397688,,
2025-05-06 01:00:00,2025-05-08 01:08:32,3.0,2.345763246550212,290.96421251569456,278.1813582760926,872.925239482966,0.9459759604397688,,
2025-05-06 02:00:00,2025-05-08 01:08:32,3.0,2.345763246550212,290.96421251569456,278.1813582760926,872.925239482966,0.9459759604397688,,
2025-05-06 03:00:00,2025-05-08 01:08:32,3.0,2.345763246550212,290.96421251569456,278.1813582760926,872.925239482966,0.9459759604397688,,
2025-05-06 04:00:00,2025-05-08 01:08:32,3.0,2.612943080009078,287.3019516287836,276.8820024168125,234.6156673369045,0.9459759604397688,,
2025-05-06 05:00:00,2025-05-08 01:08:32,3.0,2.612943080009078,287.3019516287836,276.8820024168125,234.6156673369045,0.9459759604397688,,
2025-05-06 06:00:00,2025-05-08 01:08:32,3.0,2.612943080009078,287.3019516287836,276.8820024168125,234.6156673369045,0.9459759604397688,,
2025-05-06 07:00:00,2025-05-08 01:08:32,3.0,2.317574836483234,285.421446166886,275.543331140624,117.30793458183928,0.9459759604397688,,
