datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-06T18:00:00.000000000,2025-05-08 01:08:32,3.0,2946.82601
2025-05-06T19:00:00.000000000,2025-05-08 01:08:32,3.0,2922.66144
2025-05-06T20:00:00.000000000,2025-05-08 01:08:32,3.0,2910.92334
2025-05-06T21:00:00.000000000,2025-05-08 01:08:32,3.0,2896.7611
2025-05-06T22:00:00.000000000,2025-05-08 01:08:32,3.0,2901.72005
2025-05-06T23:00:00.000000000,2025-05-08 01:08:32,3.0,2903.46328
2025-05-07T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18985
2025-05-07T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59982
2025-05-07T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.53003
2025-05-07T03:00:00.000000000,2025-05-08 01:08:32,3.0,3838.15988
2025-05-07T04:00:00.000000000,2025-05-08 01:08:32,3.0,2998.01491
2025-05-07T05:00:00.000000000,2025-05-08 01:08:32,3.0,2999.4692
2025-05-07T06:00:00.000000000,2025-05-08 01:08:32,3.0,2982.59351
2025-05-07T07:00:00.000000000,2025-05-08 01:08:32,3.0,2992.62858
2025-05-07T08:00:00.000000000,2025-05-08 01:08:32,3.0,2982.3465
2025-05-07T09:00:00.000000000,2025-05-08 01:08:32,3.0,2979.49
2025-05-07T10:00:00.000000000,2025-05-08 01:08:32,3.0,2930.19024
2025-05-07T11:00:00.000000000,2025-05-08 01:08:32,3.0,2914.43661
2025-05-07T12:00:00.000000000,2025-05-08 01:08:32,3.0,2921.96062
2025-05-07T13:00:00.000000000,2025-05-08 01:08:32,3.0,2921.83616
2025-05-07T14:00:00.000000000,2025-05-08 01:08:32,3.0,2950.16408
2025-05-07T15:00:00.000000000,2025-05-08 01:08:32,3.0,2962.8615
2025-05-07T16:00:00.000000000,2025-05-08 01:08:32,3.0,2964.57639
2025-05-07T17:00:00.000000000,2025-05-08 01:08:32,3.0,2948.67265
2025-05-07T18:00:00.000000000,2025-05-08 01:08:32,3.0,2946.82601
2025-05-07T19:00:00.000000000,2025-05-08 01:08:32,3.0,2922.66144
2025-05-07T20:00:00.000000000,2025-05-08 01:08:32,3.0,2910.92334
2025-05-07T21:00:00.000000000,2025-05-08 01:08:32,3.0,2896.7611
2025-05-07T22:00:00.000000000,2025-05-08 01:08:32,3.0,2901.72005
2025-05-07T23:00:00.000000000,2025-05-08 01:08:32,3.0,2903.46328
