,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
16,2025-04-25 16:00:00,2025-05-01 04:36:13,3.0,177.19,8655.0,3764.0,0.0,6393.0,329.0
17,2025-04-25 17:00:00,2025-05-01 04:36:13,3.0,181.61,9280.0,3763.0,0.0,6578.0,330.0
18,2025-04-25 18:00:00,2025-05-01 04:36:13,3.0,187.12,9998.0,3760.0,0.0,6760.0,361.0
19,2025-04-25 19:00:00,2025-05-01 04:36:13,3.0,194.49,10681.0,3760.0,0.0,6818.0,480.0
20,2025-04-25 20:00:00,2025-05-01 04:36:13,3.0,207.02,11633.0,3759.0,0.0,6434.0,582.0
21,2025-04-25 21:00:00,2025-05-01 04:36:13,3.0,221.08,12741.0,3758.0,0.0,5758.0,583.0
22,2025-04-25 22:00:00,2025-05-01 04:36:13,3.0,241.24,13901.0,3755.0,0.0,4477.0,587.0
23,2025-04-25 23:00:00,2025-05-01 04:36:13,3.0,270.69,15049.0,3755.0,0.0,2435.0,595.0
24,2025-04-26 00:00:00,2025-05-01 04:36:13,3.0,301.61,15832.0,3755.0,0.0,451.0,680.0
25,2025-04-26 01:00:00,2025-05-01 04:36:13,3.0,305.65,15824.0,3757.5,0.0,230.0,744.5
26,2025-04-26 02:00:00,2025-05-01 04:36:13,3.0,304.78,15507.5,3758.75,0.0,115.0,626.25
27,2025-04-26 03:00:00,2025-05-01 04:36:13,3.0,301.74,14656.25,3759.875,0.0,57.5,554.125
28,2025-04-26 04:00:00,2025-05-01 04:36:13,3.0,296.36,13354.125,3760.9375,0.0,28.75,501.5625
29,2025-04-26 05:00:00,2025-05-01 04:36:13,3.0,288.54,11907.0625,3760.46875,0.0,14.375,416.28125
30,2025-04-26 06:00:00,2025-05-01 04:36:13,3.0,280.23,10537.53125,3761.734375,0.0,7.1875,373.640625
31,2025-04-26 07:00:00,2025-05-01 04:36:13,3.0,272.26,9411.765625,3762.8671875,0.0,3.59375,348.8203125
32,2025-04-26 08:00:00,2025-05-01 04:36:13,3.0,265.63,8584.3828125,3763.93359375,0.0,1.796875,337.41015625
33,2025-04-26 09:00:00,2025-05-01 04:36:13,3.0,261.44,8102.69140625,3763.966796875,0.0,0.8984375,333.705078125
34,2025-04-26 10:00:00,2025-05-01 04:36:13,3.0,260.9,8045.845703125,3763.4833984375,0.0,0.44921875,331.8525390625
35,2025-04-26 11:00:00,2025-05-01 04:36:13,3.0,264.85,8505.9228515625,3763.74169921875,0.0,1.224609375,331.42626953125
36,2025-04-26 12:00:00,2025-05-01 04:36:13,3.0,261.58,8788.46142578125,3763.370849609375,0.0,276.1123046875,331.213134765625
37,2025-04-26 13:00:00,2025-05-01 04:36:13,3.0,236.33,8524.730712890625,3763.685424804688,0.0,1531.55615234375,330.6065673828125
38,2025-04-26 14:00:00,2025-05-01 04:36:13,3.0,206.95,8087.865356445312,3763.842712402344,0.0,3193.778076171875,329.30328369140625
39,2025-04-26 15:00:00,2025-05-01 04:36:13,3.0,190.66,8097.432678222656,3763.921356201172,0.0,4515.3890380859375,328.6516418457031
40,2025-04-26 16:00:00,2025-05-01 04:36:13,3.0,183.46,8376.216339111328,3763.960678100586,0.0,5454.194519042969,328.8258209228516
41,2025-04-26 17:00:00,2025-05-01 04:36:13,3.0,182.49,8828.108169555664,3763.480339050293,0.0,6016.097259521484,329.4129104614258
42,2025-04-26 18:00:00,2025-05-01 04:36:13,3.0,184.92,9413.054084777832,3761.7401695251465,0.0,6388.048629760742,345.2064552307129
43,2025-04-26 19:00:00,2025-05-01 04:36:13,3.0,189.91,10047.027042388916,3760.870084762573,0.0,6603.024314880371,412.6032276153565
44,2025-04-26 20:00:00,2025-05-01 04:36:13,3.0,198.78,10840.013521194458,3759.935042381287,0.0,6518.512157440186,497.3016138076782
45,2025-04-26 21:00:00,2025-05-01 04:36:13,3.0,210.23,11790.506760597227,3758.9675211906433,0.0,6138.256078720093,540.1508069038391
46,2025-04-26 22:00:00,2025-05-01 04:36:13,3.0,225.91,12845.753380298616,3756.9837605953217,0.0,5307.628039360046,563.5754034519196
47,2025-04-26 23:00:00,2025-05-01 04:36:13,3.0,247.97,13947.376690149307,3755.991880297661,0.0,3871.314019680023,579.2877017259598
