,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
26,2025-05-06 02:00:00,2025-05-08 22:24:46,3.0,396.34,14489.0,3753.0,0.0,177.0,486.0
27,2025-05-06 03:00:00,2025-05-08 22:24:46,3.0,389.63,13377.5,3754.5,0.0,88.5,340.5
28,2025-05-06 04:00:00,2025-05-08 22:24:46,3.0,379.67,11933.75,3755.75,0.0,45.25,247.75
29,2025-05-06 05:00:00,2025-05-08 22:24:46,3.0,366.28,10329.375,3756.875,0.0,22.625,180.875
30,2025-05-06 06:00:00,2025-05-08 22:24:46,3.0,354.04,9005.6875,3758.4375,0.0,15.3125,190.4375
31,2025-05-06 07:00:00,2025-05-08 22:24:46,3.0,343.06,8116.34375,3759.71875,0.0,7.65625,152.21875
32,2025-05-06 08:00:00,2025-05-08 22:24:46,3.0,334.86,7519.171875,3760.859375,0.0,3.828125,133.609375
33,2025-05-06 09:00:00,2025-05-08 22:24:46,3.0,331.06,7262.5859375,3760.9296875,0.0,1.9140625,125.3046875
34,2025-05-06 10:00:00,2025-05-08 22:24:46,3.0,333.49,7436.29296875,3761.46484375,0.0,0.95703125,124.65234375
35,2025-05-06 11:00:00,2025-05-08 22:24:46,3.0,341.42,8004.646484375,3762.732421875,0.0,0.978515625,140.826171875
36,2025-05-06 12:00:00,2025-05-08 22:24:46,3.0,335.67,8289.8232421875,3762.3662109375,0.0,396.4892578125,147.4130859375
37,2025-05-06 13:00:00,2025-05-08 22:24:46,3.0,298.6,7878.41162109375,3763.18310546875,0.0,1935.74462890625,153.20654296875
38,2025-05-06 14:00:00,2025-05-08 22:24:46,3.0,264.31,7472.705810546875,3763.091552734375,0.0,3671.872314453125,156.603271484375
39,2025-05-06 15:00:00,2025-05-08 22:24:46,3.0,250.57,7685.352905273437,3762.545776367188,0.0,4960.4361572265625,171.8016357421875
40,2025-05-06 16:00:00,2025-05-08 22:24:46,3.0,251.11,8329.176452636719,3761.7728881835938,0.0,5762.218078613281,216.9008178710937
41,2025-05-06 17:00:00,2025-05-08 22:24:46,3.0,260.51,9297.58822631836,3760.886444091797,0.0,6088.109039306641,256.9504089355469
42,2025-05-06 18:00:00,2025-05-08 22:24:46,3.0,273.69,10384.79411315918,3760.4432220458975,0.0,6098.05451965332,310.47520446777344
43,2025-05-06 19:00:00,2025-05-08 22:24:46,3.0,285.18,11211.89705657959,3758.721611022949,0.0,5980.02725982666,401.7376022338867
44,2025-05-06 20:00:00,2025-05-08 22:24:46,3.0,293.19,11613.448528289797,3756.8608055114746,0.0,5774.01362991333,500.86880111694336
45,2025-05-06 21:00:00,2025-05-08 22:24:46,3.0,301.14,11954.724264144896,3754.430402755737,0.0,5450.006814956665,560.9344005584717
46,2025-05-06 22:00:00,2025-05-08 22:24:46,3.0,314.01,12579.862132072449,3751.7152013778687,0.0,4850.0034074783325,579.9672002792358
47,2025-05-06 23:00:00,2025-05-08 22:24:46,3.0,336.23,13515.931066036224,3749.8576006889343,0.0,3720.0017037391663,606.9836001396179
