datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-06T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59983
2025-05-06T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.53012
2025-05-06T03:00:00.000000000,2025-05-08 01:08:32,3.0,385.58219
2025-05-06T04:00:00.000000000,2025-05-08 01:08:32,3.0,394.25636
2025-05-06T05:00:00.000000000,2025-05-08 01:08:32,3.0,400.76184
2025-05-06T06:00:00.000000000,2025-05-08 01:08:32,3.0,391.43822
2025-05-06T07:00:00.000000000,2025-05-08 01:08:32,3.0,387.32656
2025-05-06T08:00:00.000000000,2025-05-08 01:08:32,3.0,389.06062
2025-05-06T09:00:00.000000000,2025-05-08 01:08:32,3.0,408.33204
2025-05-06T10:00:00.000000000,2025-05-08 01:08:32,3.0,416.83225
2025-05-06T11:00:00.000000000,2025-05-08 01:08:32,3.0,434.56936
2025-05-06T12:00:00.000000000,2025-05-08 01:08:32,3.0,437.07662
2025-05-06T13:00:00.000000000,2025-05-08 01:08:32,3.0,435.20933
2025-05-06T14:00:00.000000000,2025-05-08 01:08:32,3.0,440.88317
2025-05-06T15:00:00.000000000,2025-05-08 01:08:32,3.0,462.5226
2025-05-06T16:00:00.000000000,2025-05-08 01:08:32,3.0,470.15193
2025-05-06T17:00:00.000000000,2025-05-08 01:08:32,3.0,467.10044
2025-05-06T18:00:00.000000000,2025-05-08 01:08:32,3.0,462.62951
2025-05-06T19:00:00.000000000,2025-05-08 01:08:32,3.0,474.56943
2025-05-06T20:00:00.000000000,2025-05-08 01:08:32,3.0,489.10406
2025-05-06T21:00:00.000000000,2025-05-08 01:08:32,3.0,512.28514
2025-05-06T22:00:00.000000000,2025-05-08 01:08:32,3.0,542.96742
2025-05-06T23:00:00.000000000,2025-05-08 01:08:32,3.0,564.81553
2025-05-07T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18984
2025-05-07T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59983
2025-05-07T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.53012
2025-05-07T03:00:00.000000000,2025-05-08 01:08:32,3.0,3838.15996
2025-05-07T04:00:00.000000000,2025-05-08 01:08:32,3.0,394.25636
2025-05-07T05:00:00.000000000,2025-05-08 01:08:32,3.0,400.76184
2025-05-07T06:00:00.000000000,2025-05-08 01:08:32,3.0,391.43822
2025-05-07T07:00:00.000000000,2025-05-08 01:08:32,3.0,387.32656
2025-05-07T08:00:00.000000000,2025-05-08 01:08:32,3.0,389.06062
2025-05-07T09:00:00.000000000,2025-05-08 01:08:32,3.0,408.33204
2025-05-07T10:00:00.000000000,2025-05-08 01:08:32,3.0,416.83225
2025-05-07T11:00:00.000000000,2025-05-08 01:08:32,3.0,434.56936
2025-05-07T12:00:00.000000000,2025-05-08 01:08:32,3.0,437.07662
2025-05-07T13:00:00.000000000,2025-05-08 01:08:32,3.0,435.20933
2025-05-07T14:00:00.000000000,2025-05-08 01:08:32,3.0,440.88317
2025-05-07T15:00:00.000000000,2025-05-08 01:08:32,3.0,462.5226
2025-05-07T16:00:00.000000000,2025-05-08 01:08:32,3.0,470.15193
2025-05-07T17:00:00.000000000,2025-05-08 01:08:32,3.0,467.10044
2025-05-07T18:00:00.000000000,2025-05-08 01:08:32,3.0,462.62951
2025-05-07T19:00:00.000000000,2025-05-08 01:08:32,3.0,474.56943
2025-05-07T20:00:00.000000000,2025-05-08 01:08:32,3.0,489.10406
2025-05-07T21:00:00.000000000,2025-05-08 01:08:32,3.0,512.28514
2025-05-07T22:00:00.000000000,2025-05-08 01:08:32,3.0,542.96742
2025-05-07T23:00:00.000000000,2025-05-08 01:08:32,3.0,564.81553
