UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-04-20 00:00:00,2025-04-25 21:35:28,3.0,6277.0,6956.0,2021.0,1.0,1453.0,209.0,12307.0,41.0
2025-04-20 01:00:00,2025-04-25 21:35:28,3.0,5441.5,6810.0,2015.5,1.0,1469.0,144.0,13793.5,73.0
2025-04-20 02:00:00,2025-04-25 21:35:28,3.0,5235.75,6820.0,2009.75,1.0,1473.0,76.0,14587.75,73.0
2025-04-20 03:00:00,2025-04-25 21:35:28,3.0,4795.875,6413.0,2004.375,1.0,1390.0,38.0,15427.375,64.5
2025-04-20 04:00:00,2025-04-25 21:35:28,3.0,4342.9375,6081.5,2001.1875,1.0,1109.0,19.0,15954.1875,54.75
2025-04-20 05:00:00,2025-04-25 21:35:28,3.0,4024.46875,5728.25,2000.09375,1.0,922.5,9.5,16155.59375,49.875
2025-04-20 06:00:00,2025-04-25 21:35:28,3.0,3871.234375,5255.125,2001.046875,1.0,833.25,4.75,16209.796875,47.4375
2025-04-20 07:00:00,2025-04-25 21:35:28,3.0,3675.1171875,4938.5625,1999.0234375,1.0,787.125,2.375,16141.3984375,47.71875
2025-04-20 08:00:00,2025-04-25 21:35:28,3.0,3669.05859375,4750.28125,2001.01171875,1.0,763.0625,1.1875,15835.69921875,50.859375
2025-04-20 09:00:00,2025-04-25 21:35:28,3.0,3614.529296875,4595.640625,2002.505859375,1.0,751.03125,0.59375,15797.849609375,48.9296875
2025-04-20 10:00:00,2025-04-25 21:35:28,3.0,3604.7646484375,4540.3203125,2005.2529296875,1.0,755.015625,0.296875,15595.9248046875,46.96484375
2025-04-20 11:00:00,2025-04-25 21:35:28,3.0,3795.88232421875,4416.16015625,2011.62646484375,1.0,758.5078125,0.1484375,15261.46240234375,45.982421875
2025-04-20 12:00:00,2025-04-25 21:35:28,3.0,3964.941162109375,4363.080078125,2015.313232421875,1.0,951.25390625,0.07421875,15232.231201171877,44.9912109375
2025-04-20 13:00:00,2025-04-25 21:35:28,3.0,4124.470581054688,4345.0400390625,2017.1566162109373,1.0,1025.626953125,21.537109375,15091.615600585938,44.49560546875
2025-04-20 14:00:00,2025-04-25 21:35:28,3.0,4357.235290527344,4596.52001953125,2018.5783081054688,1.0,1063.3134765625,112.2685546875,14894.807800292969,44.747802734375
2025-04-20 15:00:00,2025-04-25 21:35:28,3.0,4563.617645263672,4838.760009765625,2018.7891540527344,1.0,1113.65673828125,210.13427734375,14926.403900146484,44.3739013671875
2025-04-20 16:00:00,2025-04-25 21:35:28,3.0,4561.808822631836,5013.8800048828125,2018.8945770263672,1.0,1171.328369140625,267.067138671875,15033.701950073242,44.18695068359375
2025-04-20 17:00:00,2025-04-25 21:35:28,3.0,4364.404411315918,5273.440002441406,2018.947288513184,1.0,1263.6641845703125,315.5335693359375,15248.35097503662,43.59347534179688
2025-04-20 18:00:00,2025-04-25 21:35:28,3.0,4308.702205657959,5676.220001220703,2019.473644256592,1.0,1348.8320922851562,397.2667846679688,14943.67548751831,43.29673767089844
2025-04-20 19:00:00,2025-04-25 21:35:28,3.0,4506.35110282898,6057.110000610352,2021.736822128296,1.0,1396.416046142578,458.6333923339844,14155.837743759155,44.14836883544922
2025-04-20 20:00:00,2025-04-25 21:35:28,3.0,4853.17555141449,6481.055000305176,2023.368411064148,1.0,1356.208023071289,480.3166961669922,13088.418871879578,43.57418441772461
2025-04-20 21:00:00,2025-04-25 21:35:28,3.0,5213.087775707245,6740.527500152588,2024.184205532074,1.0,1356.1040115356443,487.1583480834961,12253.709435939789,43.28709220886231
2025-04-20 22:00:00,2025-04-25 21:35:28,3.0,5600.543887853622,6961.263750076294,2022.092102766037,1.0,1388.0520057678225,479.0791740417481,11598.354717969894,42.64354610443115
2025-04-20 23:00:00,2025-04-25 21:35:28,3.0,5894.771943926811,6995.131875038147,2021.0460513830185,1.0,1420.5260028839111,418.539587020874,11553.177358984947,41.821773052215576
