UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,11785.5,39129.0,29165.5,1194.0,4429.5,277.5,4000.5,1470.5
2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,12469.75,39875.5,29068.25,1239.0,4276.25,152.75,3525.75,1476.25
2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,12787.875,39360.75,29044.125,1099.5,3766.125,90.375,3024.875,1473.625
2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,12713.9375,37931.375,29056.5625,871.25,2862.0625,58.6875,2600.9375,1473.8125
2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,12335.96875,35579.1875,29073.28125,554.625,2171.53125,42.84375,2265.46875,1436.90625
2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,11895.984375,33618.59375,29093.140625,397.3125,1607.765625,34.921875,1975.234375,1391.953125
2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,11566.9921875,32583.796875,29105.0703125,319.15625,1193.3828125,29.4609375,1860.6171875,1401.4765625
2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,11328.99609375,32104.3984375,29116.53515625,281.078125,968.69140625,26.73046875,1746.30859375,1438.73828125
2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,11069.498046875,31535.19921875,29132.767578125,263.5390625,858.345703125,25.365234375,1701.154296875,1396.869140625
2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,10919.7490234375,31356.099609375,29141.8837890625,254.76953125,798.6728515625,24.6826171875,1711.5771484375,1352.4345703125
2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,11062.87451171875,31508.0498046875,29144.94189453125,249.384765625,761.83642578125,61.34130859375,1768.78857421875,1373.21728515625
2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,11183.437255859377,31224.02490234375,29147.970947265625,245.1923828125,790.918212890625,714.170654296875,1993.894287109375,1340.608642578125
2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,11214.718627929688,31839.012451171875,29133.98547363281,243.59619140625,844.9591064453125,1990.5853271484373,2286.9471435546875,1329.3043212890625
2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,11302.859313964844,32854.50622558594,29131.492736816406,241.298095703125,822.9795532226562,3346.7926635742188,2536.973571777344,1348.1521606445312
2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,11137.929656982422,33092.25311279297,29130.246368408203,239.6490478515625,844.9897766113281,4591.396331787109,2694.986785888672,1373.0760803222656
2025-05-04 16:00:00,2025-05-08 01:08:32,3.0,11003.964828491213,33549.126556396484,29129.6231842041,237.82452392578125,892.9948883056641,5407.198165893555,2778.993392944336,1333.0380401611328
2025-05-04 17:00:00,2025-05-08 01:08:32,3.0,10982.982414245604,34258.06327819824,29136.81159210205,286.4122619628906,896.497444152832,5824.099082946777,2945.996696472168,1344.0190200805664
2025-05-04 18:00:00,2025-05-08 01:08:32,3.0,11026.991207122805,34738.03163909912,29149.405796051025,256.2061309814453,966.748722076416,5992.049541473389,3322.998348236084,1381.0095100402832
2025-05-04 19:00:00,2025-05-08 01:08:32,3.0,11027.9956035614,34710.51581954956,29179.202898025516,279.10306549072266,1089.374361038208,6019.524770736694,3873.999174118042,1384.5047550201416
2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,11051.9978017807,34584.75790977478,29220.60144901276,462.0515327453613,1622.187180519104,5955.262385368347,4205.499587059021,1397.2523775100708
2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,10915.49890089035,34756.87895488739,29261.300724506375,534.0257663726807,2609.593590259552,5477.131192684174,4486.249793529511,1408.1261887550354
2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,10721.249450445175,35709.439477443695,29296.65036225319,600.0128831863403,3278.796795129776,4382.565596342087,4825.624896764755,1450.0630943775177
2025-05-04 23:00:00,2025-05-08 01:08:32,3.0,10611.124725222588,36727.71973872185,29331.825181126595,624.0064415931702,3677.898397564888,2956.7827981710434,5116.312448382378,1515.0315471887589
